Time,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Tri11,Tri12,Tri13,Tri21,Tri22,Tri23,Lat,Lon,Alt,SunVect,MagVect,MagRef,SunRef,Roll,Pitch,Yaw,static_q,dynamic_q
1717188578.739269,-1.6800000000000002,-2.3866666666666667,37.92,-1.3414634146341464,-0.06097560975609757,0.426829268292683,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04417315 -0.06275391 -0.99705099],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.01002647  0.00100515 -0.03060655  0.99948071]
1717188578.772876,-2.08,-2.1733333333333333,37.92,-1.0365853658536586,-0.24390243902439027,0.0,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.05468052 -0.05713413 -0.99686796],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00157314  0.00496275 -0.0240203   0.99969792]
1717188578.7933578,-2.08,-2.1733333333333333,37.693333333333335,-1.707317073170732,0.24390243902439027,0.30487804878048785,0.017595307917888565,0.01466275659824047,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.05500726 -0.05747554 -0.99683036],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00565338 -0.00393556 -0.03536585  0.99935069]
1717188578.8203983,-1.9200000000000002,-2.4266666666666667,37.906666666666666,-1.829268292682927,0.0,0.5487804878048781,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.01466275659824047,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.0504828  -0.06380465 -0.99668473],0,0,0.0,0.0,-0.0,[0 0 0 1],[-1.11513078e-02 -7.28618050e-04 -3.90338121e-02  9.99175399e-01]
1717188578.8474233,-1.9333333333333333,-2.5333333333333337,37.96,-1.7682926829268295,0.12195121951219513,0.7317073170731708,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.01466275659824047,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.05075227 -0.06650298 -0.99649464],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.015136   -0.0025374  -0.03846912  0.99914193]
1717188578.8743258,-1.8933333333333335,-2.4133333333333336,37.98666666666667,-1.6463414634146343,-0.30487804878048785,0.24390243902439027,0.017595307917888565,0.01466275659824047,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04968034 -0.06332495 -0.99675564],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00702652  0.00563264 -0.03620931  0.99930365]
1717188578.901322,-1.7866666666666668,-2.466666666666667,38.053333333333335,-1.524390243902439,0.24390243902439027,0.30487804878048785,0.017595307917888565,0.017595307917888565,0.017595307917888565,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04680197 -0.06461466 -0.99681218],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00640099 -0.00377472 -0.03385897  0.99939899]
1717188578.9284196,-1.6800000000000002,-2.2800000000000002,38.06666666666667,-1.402439024390244,-0.24390243902439027,0.3658536585365854,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04401146 -0.05972984 -0.99724387],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.0080549   0.00397999 -0.03118395  0.99947328]
1717188578.955384,-1.5866666666666667,-2.3466666666666667,38.17333333333334,-2.1341463414634148,0.6097560975609757,0.6097560975609757,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04145082 -0.06130542 -0.99725798],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.01184504 -0.0106929  -0.04378577  0.99891349]
1717188578.98246,-1.6266666666666667,-2.3200000000000003,38.24,-1.2804878048780488,-0.3658536585365854,0.24390243902439027,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04242206 -0.06050359 -0.99726611],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00686321  0.00543813 -0.03030716  0.99950228]
1717188579.0094237,-1.4933333333333334,-2.3600000000000003,38.29333333333334,-1.707317073170732,0.12195121951219513,0.48780487804878053,0.017595307917888565,0.01466275659824047,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.03889391 -0.06146627 -0.99735107],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00984544 -0.00155849 -0.03626992  0.99929232]
1717188579.0367787,-1.5466666666666669,-2.3066666666666666,38.34666666666667,-1.524390243902439,0.1829268292682927,0.48780487804878053,0.017595307917888565,0.01466275659824047,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04022843 -0.05999585 -0.99738767],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.0104762  -0.00370318 -0.03379589  0.99936699]
1717188579.0634696,-1.4933333333333334,-2.3466666666666667,38.266666666666666,-1.829268292682927,0.426829268292683,0.853658536585366,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.01466275659824047,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.0389217  -0.06116268 -0.99736865],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.01716214 -0.00861424 -0.03871145  0.9990659 ]
1717188579.0904732,-1.4400000000000002,-2.3466666666666667,38.22666666666667,-1.3414634146341464,-0.1829268292682927,0.12195121951219513,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.01466275659824047,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.03757271 -0.0612296  -0.99741628],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00512184  0.00255125 -0.03077562  0.99950994]
1717188579.1175013,-1.8133333333333335,-2.3333333333333335,38.160000000000004,-1.707317073170732,-0.06097560975609757,0.426829268292683,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.01466275659824047,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04737737 -0.06096353 -0.99701496],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00865883  0.00142127 -0.03630391  0.99930227]
1717188579.1445806,-2.0533333333333337,-2.186666666666667,38.04,-1.5853658536585367,0.12195121951219513,0.24390243902439027,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.05381123 -0.05730546 -0.99690543],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00568834 -0.00199135 -0.03495235  0.99937081]
